,Distance mahalanobis,Phrase,Index phrase,Roman
451,6.9948397,"On s ’ étonnait de le voir si pâle , abattu , ne prononçant que de rares paroles qui avaient l ’ insignifiance de celles que disent les morts qu ’ on évoque .",39909,6retrouve2.txt
452,6.9959354,"les sapins de la Raspelière , plus agités que quand s ' élevait le vent du soir , coururent dans tous les sens pour nous éviter , et un domestique nouveau que je n ' avais encore jamais vu vint nous ouvrir au perron , pendant que le fils du jardinier , trahissant des dispositions précoces , dévorait des yeux la place du moteur .",25978,3sodome2.txt
453,6.996827,"le sillage que laissait en moi le regret de Mme de Stermaria ne voulait pas être effacé si vite , mais , au moment où je ne sentais plus dans mon coeur aucune raison de bonheur , Saint - Loup entrant , ce fut comme une arrivée de bonté , de gaîté , de vie , qui étaient en dehors de moi sans doute mais s ' offraient à moi , ne demandaient qu ' à être à moi .",17028,2guermantes3.txt
454,6.9969625,"Cette décadence du parler de Françoise , que j ' avais connu à ses belles époques , j ' en étais du reste indirectement responsable .",29944,4laprison.txt
455,7.000293,"Ce signe d ' élection , dont l ' habitude de dîner ensemble avait marqué les membres du petit groupe , ne les distinguait pas seulement quand , nombreux , en force , ils étaient massés , faisant une tache plus brillante au milieu du troupeau des voyageurs - - ce que Brichot appelait le « pecus » - - sur les ternes visages desquels ne pouvait se lire aucune notion relative aux Verdurin , aucun espoir de jamais dîner à la Raspelière .",23719,3sodome2.txt
456,7.001862,"Elle avait toujours un sourire gai pour excuser l ' enfantillage d ' Albertine qui exprimait avec une violence naïve la tentation irrésistible qu ' offraient pour elle des parties de plaisir auxquelles elle ne savait pas , comme Andrée , préférer résolument de causer avec moi . . .",10859,1ombre3.txt
457,7.0026164,"Se montrant toujours tendrement indulgente à l ' exubérante frivolité d ' Albertine , Andrée avait avec elle des paroles , des sourires qui étaient d ' une amie , bien plus elle agissait en amie .",11256,1ombre3.txt
458,7.0033593,J ’ allai sans bruit dans le couloir ;,395,0ducote.txt
459,7.00925,"Pas un mouvement ne révéla chez le baron qu ' il eût entendu ma phrase , et comme je la répétai quatre fois sans avoir de réponse , je finis par douter si je n ' avais pas été le jouet d ' un mirage acoustique quand j ' avais cru entendre ce que M . de Charlus avait dit .",27547,3sodome2.txt
460,7.0102005,C ' est la raison qui ouvre les yeux ;,19951,3sodome1.txt
461,7.0103297,"« En tout cas , il n ' y en a pas eu dans la musique . »",31420,4laprison.txt
462,7.010503,"On a dit aussi que le silence était un supplice , et capable de rendre fou celui qui y était astreint dans les prisons .",13013,2guermantes1.txt
463,7.0107055,"Mais une fois arrivées à ce point , quand , émerveillées avec raison par l ' éblouissant coloris orchestral de Richard Strauss , elles voient ce musicien accueillir avec une indulgence digne d ' Auber les motifs plus vulgaires , ce que ces personnes aimaient trouve soudain dans une autorité si haute une justification qui les ravit et elles s ' enchantent sans scrupules et avec une double gratitude , en écoutant _ Salomé _ , de ce qui leur était interdit d ' aimer dans _ Les Diamants de la Couronne _ .",17613,2guermantes3.txt
464,7.0117307,"mais même ces intervalles qu ' il y avait alors entre ses visites qui la faisaient surgir , au bout de plusieurs semaines , du sein d ' une vie inconnue que je n ' essayais pas de posséder , assuraient mon calme , en empêchant les velléités sans cesse interrompues de ma jalousie , de se conglomérer , de faire bloc dans mon cœur .",34449,5disparue1.txt
465,7.0128303,"Mais elle n ' en fit rien et tout en suscitant la présence d ' Andrée , l ' enveloppa , en grand poète qu ' est toujours une demoiselle du téléphone , de l ' atmosphère particulière à la demeure , au quartier , à la vie même de l ' amie d ' Albertine .",29180,4laprison.txt
466,7.0131345,"Chaque fois qu ' un fait « écrasant » contre Dreyfus se produisait et que le duc , croyant que cela allait convertir les trois dames charmantes , venait le leur annoncer , elles riaient beaucoup et n ' avaient pas de peine , avec une grande finesse de dialectique , à lui montrer que l ' argument était sans valeur et tout à fait ridicule .",21807,3sodome1.txt
467,7.0154934,"sans doute la forme mauvaise qu ' on a constatée une fois pour toutes , reviendra , mais l ' âme est bien plus riche que cela , a bien d ' autres formes qui reviendront , elles aussi , chez ces hommes , et dont nous refusons la douceur à cause du mauvais procédé qu ' ils ont eu .",32307,4laprison.txt
468,7.016801,Je m ' aperçus que la petite laitière était toujours là .,29848,4laprison.txt
469,7.0176067,"comme jadis dans l ’ étroit petit jardin où on prenait de l ’ orangeade , tout ce qu ’ il y avait de plus exquis dans le grand monde venait familièrement , parmi les brises parfumées du soir et les nuages de pollen , entretenir en elle le goût du grand monde , de même maintenant un autre appétit lui faisait souhaiter savoir les raisons de telle polémique littéraire , connaître des auteurs , voir des actrices .",40661,6retrouve2.txt
470,7.0177283,Notre douleur du premier instant cède devant ces dernières suppositions qui calment toute jalousie .,39707,6retrouve2.txt
471,7.018268,"On n ’ avait pas entendu , il refrappa plus fort , la conversation s ’ arrêta .",3240,0ducote.txt
472,7.0185957,Cela me disposait déjà à imaginer dans François le Champi quelque chose d ’ indéfinissable et de délicieux .,483,0ducote.txt
473,7.0197496,Mais cette étrangeté même exerçait sur eux une espèce d ' attrait .,26607,3sodome2.txt
474,7.0202165,"« Hé bien si ! répondit - elle d ' une voix douce , c ' est moi qui détiens la nouvelle la plus extraordinaire , je ne te dirai pas la plus grande , la plus petite , car cette citation de Sévigné faite par tous les gens qui ne savent que cela d ' elle écœurait ta grand ' mère autant que « la jolie chose que c ' est de fumer . »",36505,5disparue2.txt
475,7.021024,"Et supposant que c ’ était peut - être parce qu ’ il n ’ aimait pas Francillon : - - Du reste , je crois que j ’ aurai une déception .",3000,0ducote.txt
476,7.0215373,"Tout d ' un coup je m ' avisai que je raisonnais comme si , entre les trois , Mlle d ' Éporcheville était précisément la blonde qui s ' était retournée et m ' avait regardée deux fois .",35361,5disparue2.txt
477,7.022236,"Seul , le désir qu ' elle excitait chez les autres , quand l ' apprenant je recommençais à souffrir et voulais la leur disputer , la hissait à mes yeux sur un haut pavois .",28213,4laprison.txt
478,7.0228057,"Me rappelant ainsi soit Albertine elle - même , soit le type pour lequel elle avait sans doute une préférence , ces femmes éveillaient en moi un sentiment cruel de jalousie ou de regret , qui plus tard quand mon chagrin s ' apaisa se mua en une curiosité non exempte de charme .",35243,5disparue1.txt
479,7.022933,"D ' ailleurs ces voyageurs vulgaires eussent été moins intéressés que moi si devant eux on eût prononcé - - et malgré la notoriété acquise par certains - - les noms de ces fidèles que je m ' étonnais de voir continuer à dîner en ville , alors que plusieurs le faisaient déjà , d ' après les récits que j ' avais entendus , avant ma naissance , à une époque à la fois assez distante et assez vague pour que je fusse tenté de m ' en exagérer l ' éloignement .",23720,3sodome2.txt
480,7.024711,"Quand une dame noble d ' Avranches , laquelle n ' eût pas été capable de distinguer Mozart de Wagner , disait devant Madame de Cambremer : « Nous n ' avons pas eu de nouveauté intéressante pendant notre séjour à Paris , nous avons été une fois à l ' Opéra - Comique , on donnait _ Pelléas et Mélisande _ , c ' est affreux » , Mme de Cambremer non seulement bouillait mais éprouvait le besoin de s ' écrier : « Mais au contraire , c ' est un petit chef - d ' oeuvre » , et de « discuter » .",22898,3sodome1.txt
481,7.0256057,"A partir du moment où j ' avais perçu le grondement de mon nom , comme le bruit préalable d ' un cataclysme possible , je dus , pour plaider en tout cas ma bonne foi et comme si je n ' étais tourmenté d ' aucun doute , m ' avancer vers la princesse d ' un air résolu .",20193,3sodome1.txt
482,7.0266957,"Dans ces divers sommeils , comme en musique encore , c ' était l ' augmentation ou la diminution de l ' intervalle qui créait de la beauté .",29546,4laprison.txt
483,7.0275764,"Par moments , j ' entendais le bruit de l ' ascenseur qui montait , mais il était suivi d ' un second bruit , non celui que j ' espérais : l ' arrêt à mon étage , mais d ' un autre fort différent que l ' ascenseur faisait pour continuer sa route élancée vers les étages supérieurs et qui , parce qu ' il signifia si souvent la désertion du mien quand j ' attendais une visite , est resté pour moi plus tard , même quand je n ' en désirais plus aucune , un bruit par lui - même douloureux , où résonnait comme une sentence d ' abandon .",16445,2guermantes2.txt
484,7.0284705,J ' étais resté ravi de ne pas avoir à causer avec la fille de Françoise .,21595,3sodome1.txt
485,7.029232,"« Non décidément , me dit Albertine , je ne l ' aime pas ;",26222,3sodome2.txt
486,7.031268,"Mais ma tante savait bien que ce n ’ était pas pour rien qu ’ elle avait sonné Françoise , car , à Combray , une personne « qu ’ on ne connaissait point » était un être aussi peu croyable qu ’ un dieu de la mythologie , et de fait on ne se souvenait pas que , chaque fois que s ’ était produite , dans la rue de Saint - Esprit ou sur la place , une de ces apparitions stupéfiantes , des recherches bien conduites n ’ eussent pas fini par réduire le personnage fabuleux aux proportions d ’ une « personne qu ’ on connaissait » , soit personnellement , soit abstraitement , dans son état civil , en tant qu ’ ayant tel degré de parenté avec des gens de Combray .",693,0ducote.txt
487,7.033081,"À chacune de ces paroles , ma souffrance s ' accroissait d ' une souffrance nouvelle , changeant de forme .",31812,4laprison.txt
488,7.033084,"Dès ce premier jour , quand en entrant je pus voir le souvenir que je rapportais , je compris quel tour de muscade avait été parfaitement exécuté , et comment j ' avais causé un moment avec une personne qui , grâce à l ' habileté du prestidigitateur , sans avoir rien de celle que j ' avais suivie si longtemps au bord de la mer , lui avait été substituée .",10560,1ombre3.txt
489,7.037344,"Il est certain que ce récit du mécanicien , en m ' ôtant toute crainte qu ' Albertine m ' eût trompé , me refroidit tout naturellement à l ' égard de mon amie et me rendit moins intéressante la journée qu ' elle avait passée à Versailles .",29670,4laprison.txt
490,7.0387535,") « Même , je ne sais quelle idée baroque me prit de la mystifier , je lui répondis que oui . »",33031,4laprison.txt
491,7.0389094,"les syllabes du vers remplirent aussitôt la mesure d ' un alexandrin , ce qu ' il avait de trop se dégagea avec autant d ' aisance et de souplesse qu ' une bulle d ' air qui vient crever à la surface de l ' eau .",11977,2guermantes1.txt
492,7.040115,"Je compris alors qu ’ au contraire des regards passionnés du fils de M . de Vaugoubert , que j ’ avais pris pour le bonjour de quelqu ’ un qui se trompait , ce que j ’ avais pris chez Rachel pour un regard de désir n ’ était qu ’ une provocation contenue à se faire reconnaître et saluer par moi .",40626,6retrouve2.txt
493,7.0430675,"Saint - Loup souffrit horriblement de cette brouille , mais c ' est une manière de dire qui est trop simple , et fausse par là l ' idée qu ' on doit se faire de cette douleur .",13002,2guermantes1.txt
494,7.0432515,"Ce qu ' avait pu lui dire M . de Charlus , ce fut , en effet , la seule chose que je supposai .",26499,3sodome2.txt
495,7.0445642,"Bientôt leurs lignes et leurs surfaces ensoleillées , comme si elles avaient été une sorte d ’ écorce , se déchirèrent , un peu de ce qui m ’ était caché en elles m ’ apparut , j ’ eus une pensée qui n ’ existait pas pour moi l ’ instant avant , qui se formula en mots dans ma tête , et le plaisir que m ’ avait fait tout à l ’ heure éprouver leur vue s ’ en trouva tellement accru que , pris d ’ une sorte d ’ ivresse , je ne pus plus penser à autre chose .",2060,0ducote.txt
496,7.044591,Peut - être ne faisait - elle que répéter en style indirect les propos violents qu ’ elle avait entendus alors et dans lesquels une particulière énergie accentuait le mot « Boche » .,38904,6retrouve1.txt
497,7.0449605,"A partir de ce moment Brichot remplaça _ je _ par _ on _ , mais _ on _ n ’ empêchait pas le lecteur de voir que l ’ auteur parlait de lui et permit à l ’ auteur de ne plus cesser de parler de lui , de commenter la moindre de ses phrases , de faire un article sur une seule négation , toujours à l ’ abri de _ on _ .",38072,6retrouve1.txt
498,7.0466347,dis - je à Swann en parlant de Saint - Loup .,19511,2guermantes3.txt
499,7.047646,"Un matin même , j ' eus tout d ' un coup la brusque inquiétude qu ' elle était non pas seulement sortie , mais partie : je venais d ' entendre une porte qui me semblait bien la porte de sa chambre .",32928,4laprison.txt
500,7.054006,"Alors nous comprîmes que cette sorte de crainte où Françoise avait vécu des mauvaises paroles , des soupçons , des colères de ma tante avait développé chez elle un sentiment que nous avions pris pour de la haine et qui était de la vénération et de l ’ amour .",1789,0ducote.txt
501,7.056439,"Et , comme avec celle de me faire froid en ouvrant sa fenêtre à un moment mal choisi , la plus grande peur d ' Albertine était d ' entrer chez moi quand je sommeillais : « J ' espère que je n ' ai pas eu tort , ajouta - t - elle .",29442,4laprison.txt
502,7.056654,"Il est vrai que Robert de Saint - Loup me dit que c ' est une peste , mais . . . .",15171,2guermantes2.txt
503,7.0577292,"Mais pendant plusieurs heures ma colère ne put s ' apaiser , tandis que mon désir de Mlle d ' Éporcheville avait été centuplé par l ' obstacle qu ' on avait mis entre nous , par la crainte que j ' avais eue un instant que ces heures , auxquelles je souriais d ' avance sans trêve , de ma visite chez Mme de Guermantes , comme un bien certain que nul ne pourrait m ' enlever , n ' eussent pas lieu .",35388,5disparue2.txt
504,7.059283,"En poussant la bonne volonté jusqu ' à ses extrêmes limites , on eût pu croire que , distraite , elle entendait seulement « Madame » et que l ' appendice verbal qui y était ajouté n ' était pas perçu .",17536,2guermantes3.txt
505,7.062478,"Moi seul j ' ai gardé un silence aussi profond que si j ' eusse absorbé , au lieu du repas , d ' ailleurs médiocre , qu ' on nous servait , des pavots , chers au bienheureux frère de Tanathos et de Léthé , le divin Hypnos , qui enveloppe de doux liens le corps et la langue .",27531,3sodome2.txt
506,7.062676,J ' arrivai à ce moment - là .,20557,3sodome1.txt
507,7.0648117,"Les paroles d ' Albertine , quand j ' y songeais , y faisaient succéder une colère folle .",32726,4laprison.txt
508,7.06596,"Malheureusement pour moi , quand Albertine émettait une affirmation de ce genre , ce n ' était jamais que le premier stade d ' affirmations différentes .",29804,4laprison.txt
509,7.066127,"L ' atmosphère n ' y était plus la même que dans la sonate , les phrases interrogatives s ' y faisaient plus pressantes , plus inquiètes , les réponses plus mystérieuses ;",31281,4laprison.txt
510,7.066951,"De même que le volume de cet Ange musicien était constitué par les trajets multiples entre les différents points du passé que son souvenir occupait en moi , et ses différents sièges , depuis la vue , jusqu ' aux sensations les plus intérieures de mon être , qui m ' aidaient à descendre dans l ' intimité du sien , la musique qu ' elle jouait avait aussi un volume , produit par la visibilité inégale des différentes phrases , selon que j ' avais plus ou moins réussi à y mettre de la lumière et à rejoindre les unes aux autres les lignes d ' une construction qui m ' avait d ' abord paru presque tout entière noyée dans le brouillard .",32989,4laprison.txt
511,7.068143,"Nous fûmes rejoints par Octave qui ne fit pas de difficulté pour dire à Andrée le nombre de points qu ' il avait faits la veille au golf , puis par Albertine qui se promenait en manoeuvrant son diabolo comme une religieuse son chapelet .",11341,1ombre3.txt
512,7.07054,"La littérature étant , hors quelques fables de La Fontaine , étrangère au marquis , il laissait à sa femme le soin d ' établir que la littérature cruellement observatrice , en créant l ' irrespect , avait procédé à un chambardement parallèle .",31019,4laprison.txt
513,7.073531,"D ' ailleurs , peut - être même ces mêmes jeunes filles , si elles avaient pu la voir ailleurs , n ' auraient pas tant torturé mon coeur .",27792,3sodome2.txt
514,7.0740104,"Mais je sais que pour ma part , bien qu ' ayant toujours conclu au contraire , j ' avais tellement l ' impression qu ' Andrée cherchait à faire donner sur les doigts à Albertine que mon amie me devenait aussitôt sympathique et que ma colère tombait .",29221,4laprison.txt
515,7.074697,"Elle était pour moi comme un fils dont la mère mourante doit encore s ’ imposer la fatigue de s ’ occuper sans cesse , entre les piqûres et les ventouses .",41174,6retrouve2.txt
516,7.0775647,Les coups que nous destinions au mal qui s ' était installé en grand ' mère portaient toujours à faux ;,16006,2guermantes2.txt
517,7.0783715,"Et enfin , ces changements de temps , ces jours différents , s ' ils me rendaient chacun une autre Albertine , ce n ' était pas seulement par l ' évocation des moments semblables .",34478,5disparue1.txt
518,7.078443,"Et même les soirs où quelque changement dans l ' atmosphère ou dans ma propre santé amenait dans ma conscience quelque rouleau oublié sur lequel étaient inscrites des impressions d ' autrefois , au lieu de profiter des forces de renouvellement qui venaient de naître en moi , au lieu de les employer à déchiffrer en moi - même des pensées qui d ' habitude m ' échappaient , au lieu de me mettre enfin au travail , je préférais parler tout haut , penser d ' une manière mouvementée , extérieure , qui n ' était qu ' un discours et une gesticulation inutiles , tout un roman purement d ' aventures , stérile et sans vérité , où la duchesse , tombée dans la misère , venait m ' implorer , moi qui étais devenu par suite de circonstances inverses riche et puissant .",12264,2guermantes1.txt
519,7.078444,"Celle - ci , sans proférer aucune plainte , ayant même l ' air d ' étouffer de son mieux une toux irrésistible , et croisant seulement sur elle son châle comme si elle avait froid , commença par me raconter tout ce qu ' elle avait dit à Albertine , n ' ayant pas manqué de lui demander des nouvelles de sa tante .",21718,3sodome1.txt
520,7.0788774,"Par la contradiction même qu ' elle impliquait , une telle supposition était absurde .",34754,5disparue1.txt
521,7.0827847,"Certains beaux jours , il faisait si froid , on était en si large communication avec la rue qu ' il semblait qu ' on eût disjoint les murs de la maison et , chaque fois que passait le tramway , son timbre résonnait comme eût fait un couteau d ' argent frappant une maison de verre .",28186,4laprison.txt
522,7.0835004,Albertine continuait de dormir .,29365,4laprison.txt
523,7.0837684,"Cette deuxième hypothèse n ' était pas celle de l ' intelligence et la peur panique que j ' avais eue le soir où Albertine ne m ' avait pas embrassé , la nuit où j ' avais entendu le bruit de la fenêtre , cette peur n ' était pas raisonnée .",33587,5disparue1.txt
524,7.084413,"Je lui rappelai la soirée , que je n ’ avais sue , il est vrai , que par ouï - dire , où princesse des Laumes , elle avait retrouvé Swann .",40942,6retrouve2.txt
525,7.0844245,Albertine avait sonné de toutes ses forces .,11413,1ombre3.txt
526,7.0846243,"Ces images irréelles , fixes , toujours pareilles , remplissant mes nuits et mes jours , différencièrent cette époque de ma vie de celles qui l ’ avaient précédée ( et qui auraient pu se confondre avec elle aux yeux d ’ un observateur qui ne voit les choses que du dehors , c ’ est - à - dire qui ne voit rien ) , comme dans un opéra un motif mélodique introduit une nouveauté qu ’ on ne pourrait pas soupçonner si on ne faisait que lire le livret , moins encore si on restait en dehors du théâtre à compter seulement les quarts d ’ heure qui s ’ écoulent .",4736,0ducote.txt
527,7.090132,Il était surpris plus tard de cette contradiction .,40909,6retrouve2.txt
528,7.0912085,- - Mais je ne l ' ai jamais fait avec Albertine .,35201,5disparue1.txt
529,7.0916014,"Comme la mémoire a choisi telle particularité qui nous a frappé , l ' a isolée , l ' a exagérée , faisant d ' une femme qui nous a paru grande une étude où la longueur de sa taille est démesurée , ou d ' une femme qui nous a semblé rose et blonde une pure « Harmonie en rose et or » , au moment où de nouveau cette femme est près de nous , toutes les autres qualités oubliées qui font équilibre à celle - là nous assaillent , dans leur complexité confuse , diminuant la hauteur , noyant le rose , et substituant à ce que nous sommes venus exclusivement chercher d ' autres particularités que nous nous rappelons avoir remarquées la première fois et dont nous ne comprenons pas que nous ayons pu si peu nous attendre à les revoir .",11160,1ombre3.txt
530,7.0921254,"Était - ce parce que nous jouions ( figurée par la révolution d ' un solide ) la scène inverse de celle de Balbec , que j ' étais , moi , couché , et elle levée , capable d ' esquiver une attaque brutale et de diriger le plaisir à sa guise , qu ' elle me laissa prendre avec tant de facilité maintenant ce qu ' elle avait refusé jadis avec une mine si sévère ?",16632,2guermantes2.txt
531,7.093469,"qu ' à la porte de l ' appartement où vivait un tel être , je ne pouvais sonner sans être saisi d ' un trouble et d ' un effroi infinis ;",20999,3sodome1.txt
532,7.0950894,"Aussi ces expressions font - elles que les personnes qui les emploient m ' ennuient immédiatement comme déjà connues , mais aussi passent pour supérieures , et me furent souvent offertes comme voisines délicieuses et inappréciées .",24602,3sodome2.txt
533,7.095451,"Il en est ainsi pour tous les grands écrivains , la beauté de leurs phrases est imprévisible , comme est celle d ' une femme qu ' on ne connaît pas encore ;",6685,1ombre1.txt
534,7.096571,"et ils s ’ étaient jetés si rudement au - devant d ’ elle , qu ’ on n ’ eut que le temps d ’ arrêter pour ne pas se heurter au porche .",2068,0ducote.txt
535,7.0974255,"Un tel souvenir , comme un coup de baguette , m ' avait de nouveau rendu l ' âme que j ' étais en train de perdre depuis quelque temps ;",22421,3sodome1.txt
536,7.09798,"Malheureusement , ce mécontentement que me causaient le projet de séance photographique et surtout la satisfaction que ma grand ' mère paraissait en ressentir , je le laissai suffisamment apercevoir pour que Françoise le remarquât et s ' empressât involontairement de l ' accroître en me tenant un discours sentimental et attendri auquel je ne voulus pas avoir l ' air d ' adhérer .",9554,1ombre3.txt
537,7.098819,"j ' essayais de me rappeler si elle avait dit ceci ou cela , de quel air , à quel moment , en réponse de quelle parole , de reconstituer toute la scène de son dialogue avec moi , à quel moment elle avait voulu aller chez les Verdurin , quel mot de moi avait donné à son visage l ' air fâché .",29099,4laprison.txt
538,7.101376,"plutôt , on l ’ appelle son charme à elle ;",1828,0ducote.txt
539,7.1032157,"Ils causèrent un instant ensemble et sans doute de moi , car tandis que Saint - Loup se rapprochait de sa mère , Mme de Guermantes se tourna vers moi .",14919,2guermantes2.txt
540,7.1040735,"Et la tristesse , morne comme un déménagement , amère comme une jalousie , que me causèrent par la brusquerie , par l ' accident de leur choc , ces deux mariages , fut si profonde , que plus tard on me la rappela , en m ' en faisant absurdement gloire , comme ayant été tout le contraire de ce qu ' elle fut au moment même , un double et même triple et quadruple pressentiment .",36636,5disparue2.txt
541,7.104721,"si elle ne faisait rien de mal à ce moment - là , comment Forcheville pourrait - il même s ’ expliquer qu ’ elle eût pu ne pas ouvrir ?",3344,0ducote.txt
542,7.1050844,"quand , au moment de me quitter , elle s ' approchait pour me dire bonsoir , c ' était leur douceur devenue quasi familiale que je baisais des deux côtés de son cou puissant qu ' alors je ne trouvais jamais assez brun ni d ' assez gros grains , comme si ces solides qualités eussent été en rapport avec quelque bonté loyale chez Albertine .",28864,4laprison.txt
543,7.1056576,"Sans mettre ouvertement en doute la tendresse de maman qui continuait à m ' y envoyer , certaines de ses amies déploraient du moins son aveuglement .",5932,1ombre1.txt
544,7.1067996,"Françoise sortie de la chambre , je pensai que , si c ' était pour en arriver maintenant à avoir de la coquetterie à l ' égard d ' Albertine , il était bien fâcheux que je me fusse montré tant de fois à elle si mal rasé , avec une barbe de plusieurs jours , les soirs où je la laissais venir pour recommencer nos caresses .",21640,3sodome1.txt
545,7.1083894,Du reste je n ' ai pas eu besoin de l ' entendre .,14535,2guermantes2.txt
546,7.10945,ils étaient le contraire de ma pensée ;,14520,2guermantes2.txt
547,7.1094685,"Sans remonter même si loin , tout près de nous , pas plus tard qu ' il y a six mois , tu te rappelles , le mariage de l ' ami de Robert avec cette jeune fille dont la seule raison sociale était qu ' on la supposait à tort ou à raison fille naturelle d ' un prince souverain . »",36537,5disparue2.txt
548,7.1100974,"Et , plus débile encore dans le silence de la grève , sur laquelle la mer montait , et comme une voix qui aurait traduit et accru le vague énervant de cette heure inquiète et fausse , un petit orgue de Barbarie arrêté devant l ' hôtel jouait des valses viennoises .",22449,3sodome1.txt
549,7.1106277,"Albertine , même dans l ' ordre des choses bêtes , s ' exprimait tout autrement que la petite fille qu ' elle était il y avait seulement quelques aimées à Balbec .",28061,4laprison.txt
550,7.1108217,"il se penchait sur sa contre - basse , la palpait avec la même patience domestique que s ' il eût épluché un chou , tandis que près de lui la harpiste ( encore enfant ) en jupe courte , dépassée de tous côtés par les rayons du quadrilatère d ' or pareil à ceux qui , dans la chambre magique d ' une sybille , figureraient arbitrairement l ' éther selon les formes consacrées , semblait aller y chercher , çà et là , au point exigé , un son délicieux , de la même manière que , petite déesse allégorique , dressée devant le treillage d ' or de la voûte céleste , elle y aurait cueilli une à une , des étoiles .",31227,4laprison.txt
551,7.111053,"madame est pire que les rayons X ( elle disait x avec une difficulté affectée et un sourire pour se railler elle - même , ignorante , d ’ employer ce terme savant ) , qu ’ on a fait venir pour Mme Octave et qui voient ce que vous avez dans le cœur » , et disparaissait , confuse qu ’ on s ’ occupât d ’ elle , peut - être pour qu ’ on ne la vît pas pleurer ;",625,0ducote.txt
552,7.111714,"Mais quelques jours après , j ' eus la preuve des goûts de cette jeune femme et aussi de la probabilité qu ' elle avait connu Albertine autrefois .",23500,3sodome1.txt
553,7.114501,J ' en poussais encore quand je redevenais pour un moment l ' ancien ami d ' Albertine .,35799,5disparue2.txt
554,7.1162906,"Peut - être est - ce parce qu ’ il ne savait pas la musique qu ’ il avait pu éprouver une impression aussi confuse , une de ces impressions qui sont peut - être pourtant les seules purement musicales , inattendues , entièrement originales , irréductibles à tout autre ordre d ’ impressions .",2388,0ducote.txt
555,7.1162972,- - Il a entendu causer .,14054,2guermantes2.txt
556,7.11681,"Elle ne me donna à vrai dire rien de tout cela , et comme si au lieu de danser le boston elle avait plutôt écouté un sacro - saint quatuor de Beethoven dont elle eût craint de troubler les sublimes accents , elle arrêta là la conversation , ou plutôt ne la commença pas et , radieuse encore de m ' avoir vu entrer , me fit part seulement de l ' endroit où se trouvait le prince .",20201,3sodome1.txt
557,7.1176333,"Il m ' arriva un de ces soirs - là de vouloir raconter une histoire assez comique sur Mme Blandais , mais je m ' arrêtai immédiatement car je me rappelai que Saint - Loup la connaissait déjà et qu ' ayant voulu la lui dire le lendemain de mon arrivée , il m ' avait interrompu en me disant : « Vous me l ' avez déjà racontée à Balbec . »",12761,2guermantes1.txt
558,7.118827,"Mais en revanche je me précipitai quand , pour que ma grand ' mère vît si elle se trouvait bien coiffée , Françoise , innocemment féroce , approcha une glace .",16197,2guermantes2.txt
559,7.1224523,Nous passions devant Marcouville l ' Orgueilleuse .,26207,3sodome2.txt
560,7.123706,"Si encore elle avait pu le revoir , mais il vaut peut - être mieux qu ’ elle n ’ ait pas pu , parce qu ’ il avait le nez coupé en deux , il était tout dévisagé . »",38953,6retrouve1.txt
561,7.124095,"Les dix autres n ' étaient que des ébauches , dans mon sommeil qui durait encore , du coup de sonnette que je voulais .",25751,3sodome2.txt
562,7.1246376,je n ' avais parlé de lui à personne .,19070,2guermantes3.txt
563,7.1254454,Nos fiançailles avaient pris une allure de procès et donnaient à Albertine la timidité d ' une coupable .,32372,4laprison.txt
564,7.1260104,"et si elle ajoutait : « Elle était tout de même de la parentèse , il reste toujours le respect qu ’ on doit à la parentèse » , je haussais les épaules et je me disais : « Je suis bien bon de discuter avec une illettrée qui fait des cuirs pareils » , adoptant ainsi pour juger Françoise le point de vue mesquin d ’ hommes dont ceux qui les méprisent le plus dans l ’ impartialité de la méditation , sont fort capables de tenir le rôle quand ils jouent une des scènes vulgaires de la vie .",1797,0ducote.txt
565,7.126977,"Le lendemain du jour où j ’ avais reçu cette lettre , c ’ est - à - dire l ’ avant - veille de celui où , cheminant dans l ’ obscurité , j ’ entendais sonner le bruit de mes pas , tout en remâchant tous ces souvenirs , Saint - Loup venu du front , sur le point d ’ y retourner , m ’ avait fait une visite de quelques secondes seulement , dont l ’ annonce seule m ’ avait violemment ému .",37632,6retrouve1.txt
566,7.1272106,"La branche de seringa me rendait mortellement triste , et aussi qu ' Albertine m ' eût cru , m ' eût dit fourbe et la détestant ;",36000,5disparue2.txt
567,7.128196,"Puis c ’ était une autre histoire : « Un jour j ’ étais dans les Champs - Élysées , M . de Bréauté , que je n ’ avais vu qu ’ une fois , se mit à me regarder avec une telle insistance que je m ’ arrêtai et lui demandai pourquoi il se permettait de me regarder comme ça .",40887,6retrouve2.txt
568,7.128773,"tout cela éparpillait , faisait chanter devant lui comme autant de touches sonores qui éveillaient dans son cœur des ressemblances aimées , des réminiscences confuses qui , à même le salon tout actuel qu ' elles marquetaient çà et là , découpaient , délimitaient , comme fait par un beau jour un cadre de soleil sectionnant l ' atmosphère , les meubles et les tapis , et la poursuivant d ' un coussin à un porte - bouquets , d ' un tabouret au relent d ' un parfum , d ' un mode d ' éclairage à une prédominance de couleurs , sculptaient , évoquaient , spiritualisaient , faisaient vivre une forme qui était comme la figure idéale , immanente à leurs logis successifs , du salon des Verdurin .",31682,4laprison.txt
569,7.1290073,"Je m ’ aperçus peu à peu que la douceur , la componction , les vertus de Françoise cachaient des tragédies d ’ arrière - cuisine , comme l ’ histoire découvre que les règnes des Rois et des Reines , qui sont représentés les mains jointes dans les vitraux des églises , furent marqués d ’ incidents sanglants .",1464,0ducote.txt
